article_id,article_url,article_title,image_number,reference,id,note
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,114,"ASPVE, S. Nicolò dei Tolentini, Registri dei Morti, f. 2 (1612-1620), c. lOr.",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,114,"ASVE, N, T, Notaio Pietro Bracchi, b. 177, n. 284, 17 giugno 1630 e 5 agosto, cc. 1-12.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,114,"ASPVE, S. Pietro, Registri Morti, b. 1 (1582-1595)",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,115,"AS VE, N, Testamenti non pubblicati, Notaio Angelo Canal, bb. 209-211, n. 467, 7 marzo 1572",IT:ASVe:3525.002.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,115,"Museo Civico Correr (MCC), Ms. Dandolo, Pr. Div., C 941, cc. 82-94,100-lllr-v",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,116,"ASPVE, S. Pietro, Registri Morti, f. 7 (1650-1664), c. 24 v.",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,116,"BNM, Ms. It. VII, 2379 (=9686), Collegio medico-fisico. Elenco priori e dottorati in Collegio, cc. 13-42,",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,116,"ASPVE, S. Pietro, Registri Morti, b. 2, f. 3 (1634-1636)",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,116," reg, 2, f. 4 (1636-1642), non speci-
fica quasi mai il medico che constata il decesso; reg. 2, f. 5 (1642-1644), cc. 24v, 28r, 40v;
reg. 2, f. 7 (1648-1650), cc. 2r, 6v, 24v; reg. 2, f. 8, cc. I4v, 19r, 12v.",,come sopra
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,117,"ASPVE, S. Nicolò, Registri Morti, c.n.n. ma 15 settembre 1641",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,117,"ASPVE, S. Nicolò, Registri Matrimoni, b. 9 (1638-1650), cc. 2\v-22r",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,117,"ASPVE, S. Nicolò, Pubblicazioni dei matrimoni, Registro 6, «Libro delle stride sposalitii della chiesa della Croce», c. 220^-221 r.",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,117,"ASVE, N, Atti (A), Notaio Ludovico Bruzzoni, b. 1130, cc. 240r-24l v, 10 gennaio 1660",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,119,"ASPVE, Parrocchia Sant’Angelo, Registri Battesimi, b. 7 (1639-1662), c.n.n.",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,119,"ASVE, N, Testamenti non pubblicati, Notaio Giovan Antonio Mora, bb. 627-639, pacco «1674», 10 settembre 1674, cc. 1-2r-v",IT:ASVe:3525.002.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,119,"ASVE, Giudici di Petition, Inventari, b. 360, n. 105,4 gennaio 1648, cc. 1 -Gr-v.",IT:ASVe:0840.080.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,119,"ASVE, N, T, Notaio Andrea Calzavara, b. 260, n. 897, 3 maggio 1673, cc. 1-5 r-v,",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,119,"ASVE, N, T, Notaio Agostino Cavertino, bb. 242-243, n. 110, 12 giugno 1673, cc. 1 -4r-v",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,119,"ASVE, N, T, Notaio Girolamo Marcello, b. 611, n. 43, 3 gennaio 1687, cc. \-Gr~v",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,119,"ASVE, Marco Barbaro, Arbori de’patrizi veneti, Mise. Codici, serie I, Storia Veneta, n. I, 1, cc. 53-88, in part. c. 79t<",IT:ASVe:4966.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,120,"ASPVE, Curia Patriarcale, Sezione Antica, Examinum matrimoniorum, Atte-stationes pro forensibus matrimonia contraentes, f. 39 (1640-1641), cc. 32v-33v",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,120,"ASPVE, S. Nicolò, Registri Matrimoni, b. 9 (1638-1650), cc. 187r,-188r",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,121,"SPVE, Sant’An-gelo, Registri dei Morti, b. 4, c. 164",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,121,"ASVE, N, T, Notaio Agostino Cavertino, b. 242, n. 143, 23 marzo 1651, cc. \-4r-v.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,121,"ASPVE, S. Nicolò, Registri Morti, f. 7 (1644-1655), c. 118",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,122,"ASPVE, S. Nicolò, Registri Matrimoni, b. 11, 1656-1672, cc. 74^-75γ",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,122,"ASVE, Savi alle Decime, b. 237, condizione n. 356, 22 agosto 1661",IT:ASVe:0445,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,,122,"Savi alle Decime, reg. 1277, c. 61, 30 giugno 1655",IT:ASVe:0445,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,122,"ASPVE, Parrocchia S. Raffaele (vulgo Anzolo Rafael), Registri dei Matrimoni, b. 9 (1653-1673), c. 97^",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,122,"ASVE, N, Testamenti non pubblicati, Notaio Gaspare Acerbi, bb. 1145-1147, n. 17, Io settembre 1650, cc. 1-5 r-v",IT:ASVe:3525.002.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,122,"ASVE, N, T, Notaio Claudio Paulini, b. 798, n. 190, Io marzo 1658, in part, codicillo Io marzo 1660, cc. 1-8r-v",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,122,"ASVE, N, Testamenti non pubblicati, Notaio Piero Perazzo, bb. 1221-1222, n. 26, 17 ottobre 1643, cc. 1-4 r-v",IT:ASVe:3525.002.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,122,"ASVE, N,T, Notaio Claudio Paulini, b. 799, n. 306, 6 giugno 16576, cc. l-5r-v.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,122,"ASVE, N, T, Notaio Paulini, b. 798, n. 190, codicillo Io marzo 1660, c.6 r-v.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,123,"ASVE, Giudici di Petition, Inventari, b. 380/45 n. 29, cc. 1-87r-v",IT:ASVe:0840.080.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,123,"ASVE, Corp. Rei. Soppresse, S. Anna, b. 9, c.n.n. ma 5 novembre 1618",IT:ASVe:3056.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,123,"ASPVE, Curia Patriarcale, f. 4 (1633) e f. 6 (1645).",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,124,"ASVE, Avogaria di Común, 386/26, n. 15> cc. 1-35r-v, in part. c. 1 r",IT:ASVe:0325.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,124,"ASVE, N, A, Notaio Gian Andrea Catti, b. 3370 (Protocolli), cc. 115f-l 16r.",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,124,"ASVE, N, T, Notaio Mora, bb. 627-639, 1674, c. \ v.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,125,"ASVE, N, A, Notaio Cavertino, b. 2881, cc. 1-3 r-v",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,125,"ASPVE, S. Nicolò, Registri Matrimoni, f. 9, c. 21t>-22r:",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,125,"ASPVE, S. Nicolò, Registri Morti, f. 7 (1644-1655), c. Ir",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,125,"ASVE, N ,T, Notaio Calzavara, b. 257, n. 185, 11 ottobre 1644, cc. 1 r-v.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,126,"ASVE, N, T, Notaio Lorenzo Marcellini, b. 620, n. 233, cc. 1 -6r-v, in part, per la citazione c. 4r.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,126,"ASPVE, S. Nicolò, Registri Morti, b. 7 (1644-1655), c. 80v",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,126,"ASVE, Provveditori alla Sanità, Necrologi, b. 874 (1648), c.n.n. ma 19 febbraio 1649:",IT:ASVe:0720.072.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,126,"Archivio di Stato di Vicenza (ASVI), Corporazioni religiose soppresse, Corpus Domini, b. 1479 (I), «Alimenti e dotazioni delle monache» (1621-1657), cc. 68v-69r",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,,127,"ASVE, Provveditori alla Sanità, Necrologi",IT:ASVe:0720.072.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,127,"ASPVE, S. Nicolò, Registri Morti, b. 7 (1644-1655) e b. 8 (1655-1664)",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,127,"ASVI, Corp. rei. soppr., Corpus Domini, b. 1479 (I),",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,127,"ibid., b. 1491, c. 69r.",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,127,"ASVE, Corp. rei. soppr., Sant’Anna, b. 17, fascicolo «N. 17. Sant’Anna con Anzola di Nadalin per il lotto», c. 25r-26z/, (s.d. ma 1652)",IT:ASVe:3056.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,127,"ASVE, Giudici di Petizion, Terminazioni, b. 165, c. 8Tv, s.d. ma febbraio 1660 [m.v. ossia 1661]",IT:ASVe:0840.030.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,128,"ASVE, N, A, Notaio Mora, b. 8637, cc. 67-68r-v, 21 settembre 1673",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,128,"ibid., Notaio Giovan Antonio Generini, b. 6795m cc. 44Qv-442v, 30 gennaio
1673 [m.v., cioè 1674].",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,128,"ibid., Notaio Mora, b. 8643, c. 14r, 26 novembre 1675-",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,128,"ibid., b. 8658, cc. 173-181 r-v, 19 aprile 1681.",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,128,"ibid., b. 8663, cc. 27ìv-274v.",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,128,"ibid.. Notaio Cristoforo Brambilla, b. 1196, cc. 123^-126r, 11 maggio 1688:",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,129,"ASVE, Quattro Ministeriali, Stride e chiamori, b. 360, c. 9r, 23 giugno 1688",IT:ASVe:0855.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,129,"ASVE, N, T, Notaio Calzavara, b. 260, n. 897.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,129,"ASVE, N, T, Notaio Mora, b. 627, n. 131, testamento olografo di Caterina Tarabotti, 20 dicembre 1690, cc. l-4r-v.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,129,"ASPVE, Parrocchia S. Geremia, Libri dei Morti, f. 25 (1691-1695), c. 43r",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,130,"ASVE, Provveditori alla Sanità, Necrologi, b. 898 (1692), c.n.n. ma 9 febbraio 1692, m. v., cioè 1693",IT:ASVe:0720.072.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,130,"ASVE, N, T, Notaio Mora, bb. 627-639, c. Iv.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,130,"ASVI, Notai Vicenza, Notaio Bernardino Bertoncelli, b. 2216, c.n.n. ma cc. l-2r-v",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,130,"ASVE, N, A, Notaio Brambilla, b. 1196, c. 123v.",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,130,"ASPVE, S. Nicolò, Registri Morti, bb. 10 (1671-1578), 11 (1678-1685), 11 (1685-1694). Cfr. b. 11, c.n.n. ma 8 novembre 1691",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,131,"ASVE, N, T, Notaio Mora, b. 627, n. 131, c. \ v.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,132,"ASVE, N, T, Notaio Giuliano Ziliol, b.
1242, n. 170, cc. 1-10r-v, in part. c. Ir ",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,133,"ASPVE, Sant’Angelo, Registri Battesimi, b. 7 (1639-1662), c.n.n. ma 28 agosto
1646 e c. 35f",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,133,"ASPVE, Parrocchia Santa Margherita, Registri Battesimi, f. 5 (1631-1651), c.
I09tr.",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,133,"ASPVE, S. Nicolò, Registri Battesimi, b. 3 (1649-1655), c. 26",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,133,"ASVE, Avogaria di
Común, b. 386/26, n. 15, cc. 6 e lOr",IT:ASVe:0325.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,135,"AS VE, N, T, Notaio Canal, bb. 209-211, c. Ir.",IT:ASVe:3525.001.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,135,"ASPVE, S. Pietro, Registri Battezzati, f. 2 (1568-1574), c. 178:",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,135,"ASPVE, 5.
Pietro, Registri Battesimi, f. 8, c.n.n. ma 250,17 dicembre 1646",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,135,"ASVE,
N, A, Notaio Giovanni Figolin, b. 5616, cc. 114r-l Y}v, 1° marzo 1572",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,135,"ASVE, N, A, Notaio Catti, b. 3370, c. 42v.",IT:ASVe:3510.,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,136,"ASPVE, S. Pietro, Registri Matrimoni, £ 1 (1564-1582), c.n.n. mac. 1 Or",,
LO10015953:2013_5:8,http://lbc.archives.world/document/LO10015953/2013_5/108,Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia,136,"ASPVE,
Parrocchia 5. Provolo, Registri Battesimi, dal 1605 in poi",,
